path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
Kawung304.jpg,0.3735825457897428,0.8430324384669209,1.6168640396889447,715816961.0,5592321.0,0.3735825457897428,0.6823029972583067,0.3383321286684608,0.7874234921416049,1.7358692892291332,715816960.9999999,5592321.0,0.3383321286684608,0.5699188170538408,0.36890154234885264,0.8363731430504722,1.6329650914445948,715816961.0,5592321.0,0.36890154234885264,0.6689297449075516,0.33836749364874746,0.787485005997601,1.7357538900590241,715816960.9999999,5592321.0,0.33836749364874746,0.5700432708433066,Kawung
Kawung305.jpg,0.38596421044865564,0.8332133492756744,1.606600255554938,715816961.0000001,5592321.0,0.38596421044865564,0.648913012463321,0.3480443188014665,0.7710300495186542,1.7295519864296494,715816960.9999999,5592321.000000001,0.3480443188014665,0.5183673858229328,0.3780820841243298,0.8214406545074278,1.6328874977922392,715816961.0000001,5592320.999999999,0.3780820841243298,0.6242698436809866,0.3457123543853316,0.7666933226709316,1.7368000864172195,715816960.9999999,5592321.0,0.3457123543853316,0.5092451884155896,Kawung
Kawung306.jpg,0.3917369859248847,0.8286178317134685,1.601099927986755,715816960.9999999,5592321.0,0.3917369859248847,0.6324194088695339,0.3667080266794734,0.7885461200135331,1.681910098054309,715816960.9999999,5592321.0,0.3667080266794734,0.5467632553685183,0.40030264975127877,0.8416633346661336,1.5718326792741897,715816961.0,5592321.0,0.40030264975127877,0.6605294190171128,0.36754435033046323,0.7899916956294406,1.679274580574753,715816961.0,5592321.0,0.36754435033046323,0.5498617465681809,Kawung
Kawung307.jpg,0.3554413172667964,0.8169758538892136,1.6778569176167695,715816961.0,5592320.999999999,0.3554413172667964,0.6302714127929886,0.3154344207067905,0.745594070064282,1.8082555472808615,715816960.9999999,5592321.0,0.3154344207067905,0.48591620497354426,0.3525502579450337,0.8121213053240242,1.6878775916732374,715816960.9999999,5592320.999999999,0.3525502579450337,0.6203397314503885,0.313545903514175,0.74171869713653,1.8141580541313167,715816960.9999999,5592321.0,0.313545903514175,0.4780851515765385,Kawung
Kawung308.jpg,0.3306953657209667,0.6901702059560791,1.796750838225016,715816960.9999999,5592321.0,0.3306953657209667,0.3197439139035126,0.31752953539739615,0.6493556423584412,1.8302290773623144,715816961.0,5592321.0,0.31752953539739615,0.22896155560288547,0.3342478693537708,0.6977362900993449,1.787565304061964,715816960.9999999,5592321.0,0.3342478693537708,0.33545475870373387,0.31680964666090483,0.6469258450465968,1.8319454428073834,715816960.9999999,5592321.0,0.31680964666090483,0.22361862879201125,Kawung
Kawung309.jpg,0.42610290034557013,0.7170386653031094,1.5721093429510946,715816961.0,5592321.0,0.42610290034557013,0.23729129672946755,0.42702375500742695,0.7166979362101313,1.5697061939274368,715816961.0,5592321.0,0.42702375500742695,0.234166952921322,0.42677321593253476,0.7156829575861963,1.5700679894033063,715816961.0,5592321.0,0.42677321593253476,0.2310317759542766,0.42134176447972493,0.7031648878909974,1.580093869680904,715816961.0,5592321.0,0.42134176447972493,0.19758389562953968,Kawung
Kawung310.jpg,0.3617391203954008,0.721266541460339,1.7225321154533004,715816961.0,5592320.999999999,0.3617391203954008,0.36247402638301496,0.34280546331143746,0.671592901301018,1.7699585548433268,715816961.0,5592321.0,0.34280546331143746,0.24785988384122742,0.35957774109002827,0.7149294128502446,1.72847054694874,715816961.0,5592321.0,0.35957774109002827,0.34707934087934894,0.3431229705074543,0.672515609140959,1.769222650759934,715816961.0,5592321.0,0.3431229705074543,0.24997313165061755,Kawung
Kawung311.jpg,0.5194301643063591,0.7541551288138592,1.342064995166226,715816961.0,5592320.999999999,0.5194301643063591,0.1670742413975467,0.5100778264533455,0.7319072371051579,1.3499102246329822,715816961.0,5592321.0,0.5100778264533455,0.08717819222182337,0.5207114247159841,0.7539753329437456,1.338306618695575,715816961.0,5592321.0,0.5207114247159841,0.16257072251469723,0.5107791060753405,0.7334143265770614,1.3493095976995733,715816961.0,5592321.0,0.5107791060753405,0.09230964046149877,Kawung
Kawung312.jpg,0.3382580893757433,0.6845789929220618,1.780266680499711,715816961.0,5592321.0,0.3382580893757433,0.2924649643986763,0.33602344480230517,0.6770676344846677,1.7859110502480027,715816961.0,5592321.0,0.33602344480230517,0.27483221877323594,0.3752186385592978,0.7664011318549504,1.6787119513146842,715816961.0000001,5592321.0,0.3752186385592978,0.4759327443940643,0.3348047313302295,0.6735921016208901,1.7888960731073569,715816961.0,5592320.999999999,0.3348047313302295,0.26702766052964105,Kawung
Kawung313.jpg,0.4200826261374457,0.7179118136399286,1.5872920117247544,715816961.0,5592321.000000001,0.4200826261374457,0.2525390941916431,0.4076692711421286,0.6846645957001815,1.6090792359134685,715816961.0,5592321.0,0.4076692711421286,0.16228702544602683,0.4229408853927622,0.7218035862578046,1.5809803868970231,715816960.9999999,5592321.0,0.4229408853927622,0.2606041215963218,0.4081251570795901,0.6858948728201028,1.6083611742607122,715816961.0000001,5592320.999999999,0.4081251570795901,0.16555535209632274,Kawung
Kawung314.jpg,0.5950560523784422,0.7874419943561037,1.149620129355012,715816961.0,5592321.0,0.5950560523784422,0.10524992038003449,0.5899059800883966,0.7762125918863224,1.150466242125769,715816961.0000001,5592321.000000001,0.5899059800883966,0.0532801892791689,0.5950342030635897,0.7855011841417279,1.1471347894639836,715816961.0,5592321.0,0.5950342030635897,0.0929178131334368,0.5899569614561341,0.7763048626703165,1.1504390323528095,715816961.0000001,5592321.0,0.5899569614561341,0.0536705355452715,Kawung
Kawung315.jpg,0.42666805585592077,0.7098083843385723,1.568574195490277,715816961.0,5592320.999999999,0.42666805585592077,0.2100275731647361,0.41276358091947307,0.6707163288530742,1.5880319176491877,715816961.0,5592321.0,0.41276358091947307,0.10123409021721115,0.4313733760755962,0.7190354627379817,1.5593620122354692,715816961.0000001,5592321.0,0.4313733760755962,0.23358459195038211,0.4167673601419972,0.6820656352843478,1.5831450793798048,715816961.0000001,5592320.999999999,0.4167673601419972,0.13221154404776056,Kawung
Kawung316.jpg,0.5390221097917568,0.772828248508289,1.3004587542961423,715816960.9999999,5592321.0,0.5390221097917568,0.2040423936707897,0.5285448941428348,0.7492387660320488,1.3113779658730949,715816961.0,5592321.0,0.5285448941428348,0.11569521357409854,0.5395090360803767,0.7701534770707102,1.2972983343859563,715816961.0,5592321.000000001,0.5395090360803767,0.1891612083497357,0.5298084493276696,0.7517608341278873,1.3100329164045175,715816961.0000001,5592321.0,0.5298084493276696,0.12458923939121247,Kawung
